IN,679327,Tuvvur,Kerala,13,Malappuram,592,Nilambur,11.1162,76.2852,4
IN,679326,Edapatta,Kerala,13,Malappuram,592,Perintalmanna,11.0692,76.2565,3
IN,679326,Vettathur,Kerala,13,Malappuram,592,Perintalmanna,11.0692,76.2565,3
IN,679327,Poolamanna,Kerala,13,Malappuram,592,Ernad,11.1312,76.284,3
IN,679327,Vellayur,Kerala,13,Malappuram,592,Nilambur,11.1462,76.2829,4
IN,679327,Palakkalvetta,Kerala,13,Malappuram,592,Nilambur,11.1312,76.284,3
IN,679327,Chembrasseri,East,Kerala,13,Malappuram,592,Ernad,11.1312,76.284,3
IN,679326,Velliyanchery,Kerala,13,Malappuram,592,Perinthalmanna,11.0692,76.2565,3
IN,679328,Kappil,Kerala,13,Malappuram,592,Nilambur,11.1321,76.1558,3
IN,679327,Poongode,Kerala,13,Malappuram,592,Nilambur,11.1312,76.284,3
IN,679328,Naduvath,Kerala,13,Malappuram,592,Nilambur,11.1934,76.224,3
IN,679328,Punnappala,Kerala,13,Malappuram,592,Nilambur,11.1911,76.2118,4
IN,679328,Chathangottupuram,Kerala,13,Malappuram,592,Nilambur,11.1934,76.224,3
IN,679328,Wandoor,Kerala,13,Malappuram,592,Nilambur,11.1958,76.2363,4
IN,679329,Nilambur,Kerala,13,Malappuram,592,Nilambur,11.2727,76.2257,4
IN,679329,Eranhimangad,Kerala,13,Malappuram,592,Nilambur,11.2727,76.2257,3
IN,679329,Edivanna,Kerala,13,Malappuram,592,Nilambur,11.2727,76.2257,3
IN,679329,Chandakkunnu,Kerala,13,Malappuram,592,Nilambur,11.2727,76.2257,3
IN,679330,Palengara,Kerala,13,Malappuram,592,Nilambur,11.303,76.2999,4
IN,679330,Nilambur,RS,Kerala,13,Malappuram,592,Nilambur,11.303,76.2999,3
IN,679330,Karulai,Kerala,13,Malappuram,592,Nilambur,11.303,76.2999,3
IN,679329,Aurvacode,Kerala,13,Malappuram,592,Nilambur,11.2727,76.2257,3
IN,679330,Nallanthanni,Kerala,13,Malappuram,592,Nilambur,11.303,76.2999,3
IN,679331,Kunnummalpotti,Kerala,13,Malappuram,592,Nilambur,11.1014,76.2443,1
IN,679331,Munda,Kerala,13,Malappuram,592,Nilambur,11.1014,76.2443,1
IN,679331,Palemad,Kerala,13,Malappuram,592,Nilambur,11.1014,76.2443,1
IN,679331,Karapuram,Kerala,13,Malappuram,592,Nilambur,11.1014,76.2443,1
IN,679331,Moothedam,Kerala,13,Malappuram,592,Nilambur,11.1014,76.2443,1
IN,679331,Edakkara-nilambur,Kerala,13,Malappuram,592,Nilambur,11.1014,76.2443,1
IN,679331,Modapoika,Kerala,13,Malappuram,592,Nilambur,11.1014,76.2443,1
IN,679331,Theyyathumpadam,Kerala,13,Malappuram,592,Nilambur,11.1014,76.2443,1
IN,679332,Kavalamukkatta,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,3
IN,679332,Pookkottumpadam,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,3
IN,679332,T.K.Colony,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,3
IN,679332,Amarambalam,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,4
IN,679332,Mannathipoyil,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,3
IN,679332,Mampattumoola,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,3
IN,679332,Chokkad,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,3
IN,679332,Chulliyode,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,3
IN,679332,Chettippadam,Kerala,13,Malappuram,592,Nilambur,11.2249,76.2716,3
IN,679333,Vazhikkadavu,Kerala,13,Malappuram,592,Nilambur,11.3857,76.3443,4
IN,679333,Nambooripotty,Kerala,13,Malappuram,592,Nilambur,11.3857,76.3443,3
IN,679333,Marutha,Kerala,13,Malappuram,592,Nilambur,11.3857,76.3443,3
IN,679330,Ramankuth,Kerala,13,Malappuram,592,Nilambur,11.303,76.2999,3
IN,679333,Karakkode,Kerala,13,Malappuram,592,Nilambur,11.3857,76.3443,3
IN,679334,Chungathara,Kerala,13,Malappuram,592,Nilambur,11.334,76.2747,4
IN,679333,Kambalakallu,Kerala,13,Malappuram,592,Nilambur,11.3857,76.3443,3
IN,679334,Erumamunda,Kerala,13,Malappuram,592,Nilambur,11.3648,76.2214,4
IN,679334,Uppada,Kerala,13,Malappuram,592,Nilambur,11.3826,76.257,3
IN,679334,Munderi,Kerala,13,Malappuram,592,Nilambur,11.4491,76.2749,4
IN,679333,Manimooly,Kerala,13,Malappuram,592,Nilambur,11.3857,76.3443,3
IN,679334,Pallikuth,Kerala,13,Malappuram,592,Nilambur,11.3826,76.257,3
IN,679334,Padiripadam,Kerala,13,Malappuram,592,Nilambur,11.3826,76.257,3
IN,679334,Pookottumanna,Kerala,13,Malappuram,592,Nilambur,11.3826,76.257,3
IN,679334,Kurumbalangode,Kerala,13,Malappuram,592,Nilambur,11.3826,76.257,3
IN,679338,Vengad,Kerala,13,Malappuram,592,Perinthalmanna,10.9189,76.1313,4
IN,679334,Bhoodan,Colony,Kerala,13,Malappuram,592,Nilambur,11.3826,76.257,3
IN,679338,Kuruvambalam,Kerala,13,Malappuram,592,Perintalmanna,10.9206,76.1662,4
IN,679338,Kolathur-MLP,Kerala,13,Malappuram,592,Perinthalmanna,10.9369,76.1273,3
IN,679338,Panga,Kerala,13,Malappuram,592,Perintalmanna,10.9712,76.0844,4
IN,679338,Moorkkanad,Kerala,13,Malappuram,592,Perintalmanna,10.9369,76.1273,3
IN,679338,Panga,Chendy,Kerala,13,Malappuram,592,Perinthalmanna,10.9369,76.1273,3
IN,679339,Vaniyambalam,Kerala,13,Malappuram,592,Nilambur,11.189,76.234,4
IN,679338,Panga,South,Kerala,13,Malappuram,592,Perinthalmanna,10.9369,76.1273,3
IN,679339,Amarambalam,South,Kerala,13,Malappuram,592,Nilambur,11.1733,76.2398,3
IN,679339,Porur,Kerala,13,Malappuram,592,Ernad,11.1576,76.2456,4
IN,679334,Pathar,Kerala,13,Malappuram,592,Nilambur,11.3826,76.257,3
IN,679339,Vadakkumpadam,Kerala,13,Malappuram,592,Nilambur,11.1733,76.2398,3
IN,679338,Palachode,Kerala,13,Malappuram,592,Perinthalmanna,10.9369,76.1273,3
IN,679339,Karad,Kerala,13,Malappuram,592,Nilambur,11.1733,76.2398,3
IN,679339,Koorad,Kerala,13,Malappuram,592,Nilambur,11.1733,76.2398,3
IN,679340,Kunnakkavu,Kerala,13,Malappuram,592,Perinthalmanna,10.9075,76.2401,4
IN,679340,Eravimangalam,Kerala,13,Malappuram,592,Perinthalmanna,10.9526,76.2403,4
IN,679340,Palathole,Kerala,13,Malappuram,592,Perinthalmanna,10.923,76.2393,3
IN,679340,Elad,Kerala,13,Malappuram,592,Perinthalmanna,10.891,76.2517,4
IN,679340,Cherukara,Kerala,13,Malappuram,592,Perintalmanna,10.9408,76.2252,4
IN,679341,Talekode,West,Kerala,13,Malappuram,592,Perinthalmanna,10.923,76.2393,1
IN,679341,Arkkuparamba,Kerala,13,Malappuram,592,Perinthalmanna,10.923,76.2393,1
IN,679341,Mattarakkal,Kerala,13,Malappuram,592,Perintalmanna,10.923,76.2393,1
IN,679341,Talekode,Kerala,13,Malappuram,592,Perintalmanna,10.923,76.2393,1
IN,679357,Aliparamba,Kerala,13,Malappuram,592,Perintalmanna,10.9216,76.2654,4
IN,679357,Valamkulam,Kerala,13,Malappuram,592,Perinthalmanna,10.9536,76.2788,4
IN,679357,Anamangad,Kerala,13,Malappuram,592,Perintalmanna,10.9384,76.2627,4
IN,679357,Vazhenkada,Kerala,13,Malappuram,592,Perinthalmanna,10.9328,76.268,3
IN,679571,Kuttippuram,Kerala,13,Malappuram,592,Tirur,10.8425,76.0308,4
IN,679357,Thootha,Kerala,13,Malappuram,592,Perinthalmanna,10.9328,76.268,3
IN,679571,Pazhur,Kerala,13,Malappuram,592,Tirur,10.8425,76.0308,3
IN,679571,Payinkanniyur,Kerala,13,Malappuram,592,Tirur,10.8425,76.0308,3
IN,679357,Manalaya,Kerala,13,Malappuram,592,Perinthalmanna,10.9176,76.2652,4
IN,679572,Irimbiliyam,Kerala,13,Malappuram,592,Tirur,10.8624,76.0922,4
IN,679571,Perasannur,Kerala,13,Malappuram,592,Tirur,10.8425,76.0308,3
IN,679573,Trikkanapuram,Kerala,13,Malappuram,592,Ponnani,10.8289,76.0163,4
IN,679571,Naduvattom,Kerala,13,Malappuram,592,Tirur,10.8425,76.0308,3
IN,679573,Ayankalam,Kerala,13,Malappuram,592,Ponnani,10.8418,75.996,4
IN,679573,Athalur,Kerala,13,Malappuram,592,Ponnani,10.8329,75.978,4
IN,679573,Iswaramangalam,Kerala,13,Malappuram,592,Ponani,11.1321,76.1558,4
IN,679573,Nariparamba,Kerala,13,Malappuram,592,Ponnani,11.1321,76.1558,4
IN,679574,Pidavannur,Kerala,13,Malappuram,592,Ponnani,10.8078,76.0432,1
IN,679571,Karthala,Kerala,13,Malappuram,592,Tirur,10.8425,76.0308,3
IN,679574,Mookkuthala,Kerala,13,Malappuram,592,Ponnani,10.8078,76.0432,1
IN,679575,Nannamukku,South,Kerala,13,Malappuram,592,Ponnani,10.7062,76.0185,3
IN,679575,Cheruvallur,Kerala,13,Malappuram,592,Ponnani,10.7022,76.0069,4
IN,679575,Nannamukku,Kerala,13,Malappuram,592,Ponani,10.7102,76.03,4
IN,679576,Sugapuram,Kerala,13,Malappuram,592,Ponnani,10.7847,75.997,3
IN,679576,Perumparamba,Kerala,13,Malappuram,592,Ponnani,10.8012,75.9956,4
IN,679576,Kololamba,Kerala,13,Malappuram,592,Ponnani,10.7847,75.997,3
IN,679576,Edapal,Kerala,13,Malappuram,592,Ponani,10.7834,76.0079,4
IN,679576,Ayilakkad,Kerala,13,Malappuram,592,Ponnani,10.7694,75.9874,4
IN,679577,Ponani,H.O,Kerala,13,Malappuram,592,Ponnani,10.8078,76.0432,1
IN,679576,Polpakara,Kerala,13,Malappuram,592,Ponnani,10.7847,75.997,3
IN,679576,Biyyam,Kerala,13,Malappuram,592,Ponani,10.7847,75.997,3
IN,679573,Tavanur,Kerala,13,Malappuram,592,Ponani,10.8496,75.9801,4
IN,679579,Gramam,Kerala,13,Malappuram,592,Ponnani,10.7209,75.946,4
IN,679578,Vattamkulam,Kerala,13,Malappuram,592,Ponani,10.7903,76.0331,4
IN,679578,Mudur,Kerala,13,Malappuram,592,Ponnani,10.7903,76.0331,3
IN,679579,Palapetty,Kerala,13,Malappuram,592,Ponnani,10.7209,75.946,3
IN,679580,Ayirur,Kerala,13,Malappuram,592,Ponnani,10.6938,75.9616,4
IN,679579,Veliankode,Kerala,13,Malappuram,592,Ponani,10.7209,75.946,3
IN,679580,Perumbadappu,Kerala,13,Malappuram,592,Ponani,10.6938,75.9616,3
IN,679581,Marancheri,Kerala,13,Malappuram,592,Ponani,10.7405,75.971,4
IN,679582,Kadancheri,Kerala,13,Malappuram,592,Ponnani,10.8264,75.9909,4
IN,679583,Ponani,Nagaram,Kerala,13,Malappuram,592,Ponnani,10.7587,75.974,1
IN,679582,Kaladi-MLP,Kerala,13,Malappuram,592,Ponani,10.8194,76.0064,4
IN,679584,Kanhiramukku,Kerala,13,Malappuram,592,Ponnani,10.7587,75.974,1
IN,679584,Karukathiruthy,Kerala,13,Malappuram,592,Ponani,10.7587,75.974,1
IN,679585,Alankode,Kerala,13,Malappuram,592,Ponani,10.7587,75.974,1
IN,679579,Pazhanji-mlp,Kerala,13,Malappuram,592,Ponnani,10.7209,75.946,3
IN,679586,Ponani,South,Kerala,13,Malappuram,592,Ponnani,10.7569,75.9362,3
IN,679587,Eramangalam,Kerala,13,Malappuram,592,Ponnani,10.7151,75.978,4
IN,679586,Kadavanad,Kerala,13,Malappuram,592,Ponani,10.7569,75.9362,4
IN,679591,Othalur,West,Kerala,13,Malappuram,592,Ponnani,10.73,76.0608,3
IN,678001,Palakkad,H.O,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678001,Palakkad,College,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678001,Palakkad,Fort,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678003,Kalpathi,Kerala,13,Palakkad,593,Palakkad,10.7902,76.6457,4
IN,678001,Palakkad,Collectorate,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,679584,Puranga,Kerala,13,Malappuram,592,Ponnani,10.7587,75.974,1
IN,678002,Olavakkot,H.O,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678004,Pirayiri,Kerala,13,Palakkad,593,Palakkad,10.7652,76.6318,4
IN,678003,Newkalpathy,Kerala,13,Palakkad,593,Palakkad,10.7902,76.6457,3
IN,678004,Koduntharapully,Kerala,13,Palakkad,593,Palakkad,10.7652,76.6318,3
IN,678004,Nurani,Agraharam,Kerala,13,Palakkad,593,Palakkad,10.7652,76.6318,3
IN,678004,Tirunilayi,Kerala,13,Palakkad,593,Palakkad,10.7652,76.6318,3
IN,678005,Kallepulli,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678004,Nurani,Kerala,13,Palakkad,593,Palakkad,10.7652,76.6318,3
IN,678005,Chokkanathapuram,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678007,Chandranagar,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678005,Puthur-palakkad,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678006,Pallipuram,PG,Kerala,13,Palakkad,593,Palakkad,10.7519,76.6824,3
IN,678007,Marudarode,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678007,Pallatheri,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678008,Palakkad,Engineering,College,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678009,Dhoni,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678006,Kallekkad,Kerala,13,Palakkad,593,Palakkad,10.7519,76.6824,4
IN,678008,Akathethara,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678010,Sekharipuram,Kerala,13,Palakkad,593,Palakkad,10.7922,76.6419,1
IN,678009,Kallekulangara,Kerala,13,Palakkad,593,Palakkad,10.7691,76.6533,1
IN,678011,Ambikapuram,(Palakkad),Kerala,13,Palakkad,593,Palakkad,10.7939,76.653,4
IN,678012,Moothanthara,Kerala,13,Palakkad,593,Palakkad,10.7906,76.6308,3
IN,678012,Vadakanthara,Kerala,13,Palakkad,593,Palakkad,10.7906,76.6308,3
IN,679591,Kokkur,Kerala,13,Malappuram,592,Ponnani,10.73,76.0608,4
IN,678012,Kavalpad,Kerala,13,Palakkad,593,Palakkad,10.7906,76.6308,4
IN,678101,Kuttipallam,Kerala,13,Palakkad,593,Chittur,10.699,76.8001,4
IN,678013,Kunnathurmedu,Kerala,13,Palakkad,593,Palakkad,10.7922,76.6419,1
IN,678101,Kunnamkattupathy,Kerala,13,Palakkad,593,Chittur,10.699,76.8001,3
IN,678101,Chittur,PG,Kerala,13,Palakkad,593,Palakkad,10.699,76.8001,3
IN,678014,Palakkad,City,Kerala,13,Palakkad,593,Palakkad,10.7922,76.6419,1
IN,678102,Chenthamaranagar,Kerala,13,Palakkad,593,Chittur,10.6812,76.7052,3
IN,678102,Tattamangalam,South,Kerala,13,Palakkad,593,Chittur,10.6812,76.7052,3
IN,678103,Vilayodi,Kerala,13,Palakkad,593,Chittur,10.6901,76.7526,1
IN,678102,Tattamangalam,Kerala,13,Palakkad,593,Chittur,10.6812,76.7052,4
IN,678104,Chittur,College,Kerala,13,Palakkad,593,Palakkad,10.6901,76.7526,1
IN,678103,Thekkegramam,Kerala,13,Palakkad,593,Chittur,10.6901,76.7526,1
IN,678101,Chittur,Courts,Kerala,13,Palakkad,593,Chittur,10.699,76.8001,3
IN,678501,Koduvayur,Agraharam,Kerala,13,Palakkad,593,Chittur,10.599,76.6922,1
IN,678501,Thannisseri,Kerala,13,Palakkad,593,Palakkad,10.599,76.6922,1
IN,678502,Ettanur,Kerala,13,Palakkad,593,Chittur,10.599,76.6922,1
IN,678501,Koduvayur,Kerala,13,Palakkad,593,Palakkad,10.599,76.6922,1
IN,678503,Pudunagaram,Kerala,13,Palakkad,593,Palakkad,10.6802,76.6836,4
IN,678504,Vadavannur,Kerala,13,Palakkad,593,Chittur,10.599,76.6922,1
IN,678503,Karippode,Kerala,13,Palakkad,593,Palakkad,10.6802,76.6836,3
IN,678506,Nenmeni,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,3
IN,678505,Pallassana,Kerala,13,Palakkad,593,Chittur,10.599,76.6922,1
IN,678506,Anamari,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,3
IN,678502,Mannalur,Kerala,13,Palakkad,593,Palakkad,10.599,76.6922,1
IN,678506,Kollengode,R.S.,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,3
IN,678506,Panangattiri,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,3
IN,678506,Alampallam,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,3
IN,678506,Vattekkad,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,3
IN,678502,Vemballur,Kerala,13,Palakkad,593,Alatur,10.599,76.6922,1
IN,678506,Kollengode,West,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,3
IN,678506,Payyalur,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,3
IN,678507,Muthalamada,Kerala,13,Palakkad,593,Chittur,10.6211,76.781,4
IN,678507,Meenkara,Dam,Kerala,13,Palakkad,593,Chittur,10.6211,76.781,3
IN,678507,Govindapuram,Kerala,13,Palakkad,593,Alathur,10.6211,76.781,3
IN,678508,Vallanghy,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678508,Chandramala,Estate,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678506,Kollengode,Kerala,13,Palakkad,593,Chittur,10.6167,76.7,4
IN,678508,Nelliampathy,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678508,Kizhakkumuri,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678508,Nemmara,College,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678508,Chathamangalam,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678508,Nemmara,Kerala,13,Palakkad,593,Chittur,10.5936,76.5964,4
IN,678508,Pothundy,Dam,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678508,Nemmara,Old,Village,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678508,Kanimangalam,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678508,Padagiri,Kerala,13,Palakkad,593,Chittur,10.4833,76.7,4
IN,678508,Sitharkunda,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678510,Thiruvaliad,Kerala,13,Palakkad,593,Alatur,10.5503,76.5772,3
IN,678508,Elavancheri,Kerala,13,Palakkad,593,Chittur,10.5384,76.6482,3
IN,678510,Kairady,Kerala,13,Palakkad,593,Alatur,10.5503,76.5772,4
IN,678512,Kakkayur,Kerala,13,Palakkad,593,Chittur,10.658,76.6409,4
IN,678531,Peruvemba,Kerala,13,Palakkad,593,Palakkad,10.699,76.6849,4
IN,678532,Karippali,Kerala,13,Palakkad,593,Chittur,10.6686,76.744,1
IN,678532,Pattancheri,Kerala,13,Palakkad,593,Palakkad,10.6686,76.744,1
IN,678533,Meenakshipuram,Kerala,13,Palakkad,593,Chittur,10.6686,76.744,1
IN,678534,Kannimari,Kerala,13,Palakkad,593,Chittur,10.6479,76.8046,4
IN,678534,Vandithavalam,Kerala,13,Palakkad,593,Chittur,10.659,76.7426,4
IN,678541,Alathur,Mbr,H.O,Kerala,13,Palakkad,593,Alathur,10.6633,76.4786,1
IN,678510,Ayalur,Kerala,13,Palakkad,593,Chittur,10.5503,76.5772,3
IN,678542,Kattusseri,Kerala,13,Palakkad,593,Alatur,10.6633,76.4786,1
IN,678542,Perinkulam,Kerala,13,Palakkad,593,Alathur,10.6633,76.4786,1
IN,678543,Kavasseri,Kerala,13,Palakkad,593,Alathur,10.6568,76.4882,3
IN,678543,Vavulliapuram,Kerala,13,Palakkad,593,Alathur,10.6568,76.4882,3
IN,678543,Padur-Kavasseri,Kerala,13,Palakkad,593,Alathur,10.6568,76.4882,3
IN,678544,Tarur,Kerala,13,Palakkad,593,Alathur,10.6699,76.4689,4
IN,678534,Nanniode,Kerala,13,Palakkad,593,Chittur,10.6534,76.7736,3
IN,678544,Athipotta,Kerala,13,Palakkad,593,Alathur,10.6699,76.4689,3
IN,678545,Pullode,Kerala,13,Palakkad,593,Alathur,10.6633,76.4786,1
IN,678544,Palampalakode,Kerala,13,Palakkad,593,Alathur,10.6699,76.4689,3
IN,678545,Pudiyankam,Kerala,13,Palakkad,593,Alathur,10.6633,76.4786,1
IN,678543,Kazhani,Kerala,13,Palakkad,593,Alathur,10.6568,76.4882,4
IN,678546,Erimayur,Kerala,13,Palakkad,593,Alathur,10.6633,76.4786,1
IN,678551,Olasseri,Kerala,13,Palakkad,593,Palakkad,10.8329,76.4992,1
IN,678551,Karingarapully,Kerala,13,Palakkad,593,Palakkad,10.8329,76.4992,1
IN,678551,Kotambu,Kerala,13,Palakkad,593,Palakkad,10.8329,76.4992,1
IN,678551,Thiruvalathur,Kerala,13,Palakkad,593,Palakkad,10.8329,76.4992,1
IN,678553,Nallepilly,Kerala,13,Palakkad,593,Chittur,10.8329,76.4992,1
IN,678552,Polpulli,Kerala,13,Palakkad,593,Palakkad,10.7948,76.3143,3
IN,678553,Thekkedesam,Kerala,13,Palakkad,593,Chittur,10.8329,76.4992,1
IN,678552,Verkoli,Kerala,13,Palakkad,593,Chittur,10.7948,76.3143,3
IN,678552,Panayur,Kerala,13,Palakkad,593,Palakkad,10.7948,76.3143,4
IN,678555,Palaniyarpalayam,Kerala,13,Palakkad,593,Chittur,10.7378,76.8363,3
IN,678554,Athicode,Kerala,13,Palakkad,593,Chittur,10.9661,76.347,3
IN,678555,Rvp,Pudur,Kerala,13,Palakkad,593,Chittur,10.7378,76.8363,3
IN,678555,Vannamada,Kerala,13,Palakkad,593,Palakkad,10.7378,76.8363,3
IN,678555,Kozhinjampara,Kerala,13,Palakkad,593,Palakkad,10.7378,76.8363,4
IN,678556,Menonpara,Kerala,13,Palakkad,593,Palakkad,10.8329,76.4992,1
IN,678555,Eruttenpadi,Kerala,13,Palakkad,593,Chittur,10.7378,76.8363,3
IN,678556,Attempathy,Kerala,13,Palakkad,593,Chittur,10.8329,76.4992,1
IN,678556,Parassikkal,Kerala,13,Palakkad,593,Chittur,10.8329,76.4992,1
IN,678556,Eduppukulam,Kerala,13,Palakkad,593,Palakkad,10.8329,76.4992,1
